date,participant_gender,participant_type,incident_id,participant_age,participant_age_group,participant_status
2018-02-12,Female,Victim,1048596,1,1,1
2018-02-12,Female,Victim,1048671,0,0,1
2018-02-12,Female,Victim,1048774,1,1,1
2018-02-12,Female,Victim,1048785,0,1,1
2018-02-12,Female,Victim,1048839,1,1,1
2018-02-12,Female,Victim,1048916,1,1,1
2018-02-12,Female,Victim,1048919,0,1,1
2018-02-12,Female,Victim,1048977,0,1,1
2018-02-12,Female,Victim,1050382,1,1,1
2018-02-12,Male,Subject-Suspect,1047782,0,0,1
2018-02-12,Male,Subject-Suspect,1047787,0,0,1
2018-02-12,Male,Subject-Suspect,1047900,1,1,1
2018-02-12,Male,Subject-Suspect,1047905,1,1,1
2018-02-12,Male,Subject-Suspect,1047917,0,1,1
2018-02-12,Male,Subject-Suspect,1047997,1,1,1
2018-02-12,Male,Subject-Suspect,1048082,1,1,1
2018-02-12,Male,Subject-Suspect,1048085,0,0,3
2018-02-12,Male,Subject-Suspect,1048113,0,0,1
2018-02-12,Male,Subject-Suspect,1048121,1,1,1
2018-02-12,Male,Subject-Suspect,1048140,1,1,1
2018-02-12,Male,Subject-Suspect,1048144,0,3,3
2018-02-12,Male,Subject-Suspect,1048171,1,1,1
2018-02-12,Male,Subject-Suspect,1048263,1,1,1
2018-02-12,Male,Subject-Suspect,1048266,0,0,1
2018-02-12,Male,Subject-Suspect,1048452,0,1,1
2018-02-12,Male,Subject-Suspect,1048511,1,1,1
2018-02-12,Male,Subject-Suspect,1048514,1,1,1
2018-02-12,Male,Subject-Suspect,1048543,3,3,3
2018-02-12,Male,Subject-Suspect,1048553,0,0,1
2018-02-12,Male,Subject-Suspect,1048556,1,1,1
2018-02-12,Male,Subject-Suspect,1048573,1,1,1
2018-02-12,Male,Subject-Suspect,1048581,0,1,1
2018-02-12,Male,Subject-Suspect,1048596,1,1,1
2018-02-12,Male,Subject-Suspect,1048604,1,1,1
2018-02-12,Male,Subject-Suspect,1048613,0,1,1
2018-02-12,Male,Subject-Suspect,1048633,2,2,2
2018-02-12,Male,Subject-Suspect,1048651,0,1,1
2018-02-12,Male,Subject-Suspect,1048653,1,1,1
2018-02-12,Male,Subject-Suspect,1048693,0,1,1
2018-02-12,Male,Subject-Suspect,1048736,1,1,1
2018-02-12,Male,Subject-Suspect,1048740,1,1,1
2018-02-12,Male,Subject-Suspect,1048742,1,1,1
2018-02-12,Male,Subject-Suspect,1048764,4,4,4
2018-02-12,Male,Subject-Suspect,1048780,1,1,1
2018-02-12,Male,Subject-Suspect,1048783,1,1,1
2018-02-12,Male,Subject-Suspect,1048785,0,1,1
2018-02-12,Male,Subject-Suspect,1048788,1,1,1
2018-02-12,Male,Subject-Suspect,1048807,1,1,1
2018-02-12,Male,Subject-Suspect,1048832,0,1,1
2018-02-12,Male,Subject-Suspect,1048852,1,1,1
2018-02-12,Male,Subject-Suspect,1048884,1,1,1
2018-02-12,Male,Subject-Suspect,1048916,2,2,2
2018-02-12,Male,Subject-Suspect,1048997,1,1,1
2018-02-12,Male,Subject-Suspect,1049060,1,2,2
2018-02-12,Male,Subject-Suspect,1049079,0,1,1
2018-02-12,Male,Subject-Suspect,1049129,1,1,1
2018-02-12,Male,Subject-Suspect,1049131,1,1,1
2018-02-12,Male,Subject-Suspect,1049225,1,1,1
2018-02-12,Male,Subject-Suspect,1049258,1,1,1
2018-02-12,Male,Subject-Suspect,1049308,0,1,1
2018-02-12,Male,Subject-Suspect,1049812,0,1,1
2018-02-12,Male,Subject-Suspect,1050006,0,0,2
2018-02-12,Male,Subject-Suspect,1050190,2,2,2
2018-02-12,Male,Subject-Suspect,1050423,0,1,1
2018-02-12,Male,Subject-Suspect,1050811,1,1,1
2018-02-12,Male,Subject-Suspect,1050828,1,1,1
2018-02-12,Male,Subject-Suspect,1051191,1,1,1
2018-02-12,Male,Subject-Suspect,1051214,1,1,1
2018-02-12,Male,Subject-Suspect,1051686,2,2,2
2018-02-12,Male,Subject-Suspect,1051798,0,1,1
2018-02-12,Male,Subject-Suspect,1054415,0,2,2
2018-02-12,Male,Subject-Suspect,1056538,1,1,1
2018-02-12,Male,Subject-Suspect,1065638,1,1,1
2018-02-12,Male,Victim,1047782,1,1,1
2018-02-12,Male,Victim,1047787,1,1,1
2018-02-12,Male,Victim,1047905,1,1,1
2018-02-12,Male,Victim,1047917,1,1,1
2018-02-12,Male,Victim,1047997,0,2,2
2018-02-12,Male,Victim,1048001,1,1,1
2018-02-12,Male,Victim,1048164,0,2,2
2018-02-12,Male,Victim,1048195,1,1,1
2018-02-12,Male,Victim,1048198,1,1,1
2018-02-12,Male,Victim,1048204,0,1,1
2018-02-12,Male,Victim,1048210,1,1,1
2018-02-12,Male,Victim,1048212,0,1,1
2018-02-12,Male,Victim,1048272,0,1,1
2018-02-12,Male,Victim,1048282,1,1,1
2018-02-12,Male,Victim,1048354,0,1,1
2018-02-12,Male,Victim,1048403,1,1,1
2018-02-12,Male,Victim,1048407,1,1,1
2018-02-12,Male,Victim,1048411,0,1,1
2018-02-12,Male,Victim,1048440,0,1,1
2018-02-12,Male,Victim,1048452,0,1,1
2018-02-12,Male,Victim,1048543,1,1,1
2018-02-12,Male,Victim,1048551,1,1,1
2018-02-12,Male,Victim,1048553,1,1,1
2018-02-12,Male,Victim,1048560,1,1,1
2018-02-12,Male,Victim,1048573,1,1,1
2018-02-12,Male,Victim,1048604,1,1,1
2018-02-12,Male,Victim,1048655,1,1,1
2018-02-12,Male,Victim,1048732,0,1,1
2018-02-12,Male,Victim,1048740,1,1,1
2018-02-12,Male,Victim,1048742,1,1,1
2018-02-12,Male,Victim,1048774,1,1,1
2018-02-12,Male,Victim,1048783,1,1,1
2018-02-12,Male,Victim,1048788,1,1,1
2018-02-12,Male,Victim,1048798,0,2,2
2018-02-12,Male,Victim,1048801,0,1,1
2018-02-12,Male,Victim,1048819,2,2,2
2018-02-12,Male,Victim,1048828,1,1,1
2018-02-12,Male,Victim,1048830,0,1,1
2018-02-12,Male,Victim,1048832,1,1,1
2018-02-12,Male,Victim,1048839,1,1,1
2018-02-12,Male,Victim,1048847,0,1,1
2018-02-12,Male,Victim,1048884,1,1,1
2018-02-12,Male,Victim,1048916,1,1,1
2018-02-12,Male,Victim,1048922,1,1,1
2018-02-12,Male,Victim,1049060,1,1,1
2018-02-12,Male,Victim,1049258,1,1,1
2018-02-12,Male,Victim,1049812,1,1,1
2018-02-12,Male,Victim,1049900,0,1,1
2018-02-12,Male,Victim,1050423,0,1,1
2018-02-12,Male,Victim,1051798,1,1,1
2018-02-12,Male,Victim,1055114,1,1,1
2018-02-13,Female,Subject-Suspect,1048547,0,0,1
2018-02-13,Female,Subject-Suspect,1048815,1,1,1
2018-02-13,Female,Subject-Suspect,1048875,1,1,1
2018-02-13,Female,Subject-Suspect,1048991,1,1,1
2018-02-13,Female,Subject-Suspect,1049312,2,2,2
2018-02-13,Female,Subject-Suspect,1049457,1,1,1
2018-02-13,Female,Subject-Suspect,1050187,1,1,1
2018-02-13,Female,Victim,1048636,1,1,1
2018-02-13,Female,Victim,1048858,0,0,1
2018-02-13,Female,Victim,1048913,1,1,1
2018-02-13,Female,Victim,1049215,1,1,1
2018-02-13,Female,Victim,1050316,1,1,1
2018-02-13,Female,Victim,1050418,1,1,1
2018-02-13,Female,Victim,1050647,1,1,1
2018-02-13,Female,Victim,1050822,0,1,1
2018-02-13,Female,Victim,1051877,0,1,1
2018-02-13,Female,Victim,1054632,0,1,1
2018-02-13,Male,Subject-Suspect,1048517,1,1,1
2018-02-13,Male,Subject-Suspect,1048531,0,4,4
2018-02-13,Male,Subject-Suspect,1048537,0,3,3
2018-02-13,Male,Subject-Suspect,1048547,0,0,1
2018-02-13,Male,Subject-Suspect,1048576,0,0,3
2018-02-13,Male,Subject-Suspect,1048607,0,0,1
2018-02-13,Male,Subject-Suspect,1048634,1,1,1
2018-02-13,Male,Subject-Suspect,1048636,1,1,1
2018-02-13,Male,Subject-Suspect,1048657,1,1,1
2018-02-13,Male,Subject-Suspect,1048666,1,1,1
2018-02-13,Male,Subject-Suspect,1048668,0,0,2
2018-02-13,Male,Subject-Suspect,1048688,0,2,2
2018-02-13,Male,Subject-Suspect,1048712,1,1,1
2018-02-13,Male,Subject-Suspect,1048714,1,1,1
2018-02-13,Male,Subject-Suspect,1048717,1,1,1
2018-02-13,Male,Subject-Suspect,1048746,2,2,2
2018-02-13,Male,Subject-Suspect,1048794,1,1,1
2018-02-13,Male,Subject-Suspect,1048805,1,1,1
2018-02-13,Male,Subject-Suspect,1048842,1,1,1
2018-02-13,Male,Subject-Suspect,1048858,1,1,1
2018-02-13,Male,Subject-Suspect,1048865,1,1,1
2018-02-13,Male,Subject-Suspect,1048880,1,1,1
2018-02-13,Male,Subject-Suspect,1048886,1,1,1
2018-02-13,Male,Subject-Suspect,1048894,1,1,1
2018-02-13,Male,Subject-Suspect,1048913,1,1,1
2018-02-13,Male,Subject-Suspect,1048984,0,2,2
2018-02-13,Male,Subject-Suspect,1048991,1,1,1
2018-02-13,Male,Subject-Suspect,1049004,1,1,1
2018-02-13,Male,Subject-Suspect,1049018,1,1,1
2018-02-13,Male,Subject-Suspect,1049035,1,1,1
2018-02-13,Male,Subject-Suspect,1049051,1,1,1
2018-02-13,Male,Subject-Suspect,1049098,1,1,1
2018-02-13,Male,Subject-Suspect,1049181,0,0,1
2018-02-13,Male,Subject-Suspect,1049195,0,0,1
2018-02-13,Male,Subject-Suspect,1049205,0,1,1
2018-02-13,Male,Subject-Suspect,1049210,0,3,3
2018-02-13,Male,Subject-Suspect,1049243,0,0,1
2018-02-13,Male,Subject-Suspect,1049256,1,1,1
2018-02-13,Male,Subject-Suspect,1049312,1,1,1
2018-02-13,Male,Subject-Suspect,1049335,0,0,1
2018-02-13,Male,Subject-Suspect,1049419,1,1,1
2018-02-13,Male,Subject-Suspect,1049523,0,1,1
2018-02-13,Male,Subject-Suspect,1049543,1,1,1
2018-02-13,Male,Subject-Suspect,1049550,1,1,1
2018-02-13,Male,Subject-Suspect,1049552,0,1,1
2018-02-13,Male,Subject-Suspect,1049555,2,2,2
2018-02-13,Male,Subject-Suspect,1049565,1,1,1
2018-02-13,Male,Subject-Suspect,1049632,0,1,1
2018-02-13,Male,Subject-Suspect,1049801,1,1,1
2018-02-13,Male,Subject-Suspect,1049838,1,1,1
2018-02-13,Male,Subject-Suspect,1049903,0,1,1
2018-02-13,Male,Subject-Suspect,1049920,0,2,2
2018-02-13,Male,Subject-Suspect,1050174,0,2,2
2018-02-13,Male,Subject-Suspect,1050187,1,1,1
2018-02-13,Male,Subject-Suspect,1050239,3,3,3
2018-02-13,Male,Subject-Suspect,1050306,3,4,4
2018-02-13,Male,Subject-Suspect,1050316,1,1,1
2018-02-13,Male,Subject-Suspect,1050336,2,2,2
2018-02-13,Male,Subject-Suspect,1050512,1,1,1
2018-02-13,Male,Subject-Suspect,1050602,3,3,3
2018-02-13,Male,Subject-Suspect,1050645,1,1,1
2018-02-13,Male,Subject-Suspect,1050647,1,1,1
2018-02-13,Male,Subject-Suspect,1050659,1,1,1
2018-02-13,Male,Subject-Suspect,1050773,1,1,1
2018-02-13,Male,Subject-Suspect,1050808,2,2,2
2018-02-13,Male,Subject-Suspect,1050822,1,1,1
2018-02-13,Male,Subject-Suspect,1050967,1,1,1
2018-02-13,Male,Subject-Suspect,1051393,1,1,1
2018-02-13,Male,Subject-Suspect,1051693,1,1,1
2018-02-13,Male,Subject-Suspect,1051826,1,1,1
2018-02-13,Male,Subject-Suspect,1051877,2,2,2
2018-02-13,Male,Subject-Suspect,1052297,1,2,2
2018-02-13,Male,Subject-Suspect,1053429,0,1,1
2018-02-13,Male,Subject-Suspect,1053434,1,1,1
2018-02-13,Male,Subject-Suspect,1054470,2,2,3
2018-02-13,Male,Subject-Suspect,1054632,0,1,1
2018-02-13,Male,Subject-Suspect,1058342,1,1,1
2018-02-13,Male,Subject-Suspect,1060479,1,1,1
2018-02-13,Male,Victim,1048447,0,1,1
2018-02-13,Male,Victim,1048519,1,1,1
2018-02-13,Male,Victim,1048558,0,1,1
2018-02-13,Male,Victim,1048576,1,1,1
2018-02-13,Male,Victim,1048607,1,1,1
2018-02-13,Male,Victim,1048611,1,1,1
2018-02-13,Male,Victim,1048679,0,1,1
2018-02-13,Male,Victim,1048701,0,0,1
2018-02-13,Male,Victim,1048712,1,1,1
2018-02-13,Male,Victim,1048714,1,1,1
2018-02-13,Male,Victim,1048717,1,1,1
2018-02-13,Male,Victim,1048746,0,2,2
2018-02-13,Male,Victim,1048794,1,1,1
2018-02-13,Male,Victim,1048835,0,1,1
2018-02-13,Male,Victim,1048842,3,3,3
2018-02-13,Male,Victim,1048854,0,1,1
2018-02-13,Male,Victim,1048858,0,0,1
2018-02-13,Male,Victim,1048865,1,1,1
2018-02-13,Male,Victim,1048875,1,1,1
2018-02-13,Male,Victim,1048880,2,2,2
2018-02-13,Male,Victim,1048886,1,1,1
2018-02-13,Male,Victim,1048984,0,1,1
2018-02-13,Male,Victim,1049004,1,1,1
2018-02-13,Male,Victim,1049018,1,1,1
2018-02-13,Male,Victim,1049020,0,1,1
2018-02-13,Male,Victim,1049024,5,5,5
2018-02-13,Male,Victim,1049035,1,1,1
2018-02-13,Male,Victim,1049051,0,0,1
2018-02-13,Male,Victim,1049070,1,1,1
2018-02-13,Male,Victim,1049098,1,1,1
2018-02-13,Male,Victim,1049106,0,1,1
2018-02-13,Male,Victim,1049120,1,1,1
2018-02-13,Male,Victim,1049175,1,1,1
2018-02-13,Male,Victim,1049181,1,1,1
2018-02-13,Male,Victim,1049195,1,1,1
2018-02-13,Male,Victim,1049243,1,1,1
2018-02-13,Male,Victim,1049254,1,1,1
2018-02-13,Male,Victim,1049256,1,1,1
2018-02-13,Male,Victim,1049312,1,1,1
2018-02-13,Male,Victim,1049335,1,1,1
2018-02-13,Male,Victim,1049417,1,1,1
2018-02-13,Male,Victim,1049565,0,2,2
2018-02-13,Male,Victim,1049604,0,1,1
2018-02-13,Male,Victim,1049730,1,1,1
2018-02-13,Male,Victim,1049801,1,1,1
2018-02-13,Male,Victim,1049817,1,1,1
2018-02-13,Male,Victim,1049877,0,0,1
2018-02-13,Male,Victim,1049881,1,1,1
2018-02-13,Male,Victim,1049891,1,1,1
2018-02-13,Male,Victim,1049898,1,1,1
2018-02-13,Male,Victim,1049917,0,2,2
2018-02-13,Male,Victim,1050301,1,1,1
2018-02-13,Male,Victim,1050336,1,1,1
2018-02-13,Male,Victim,1050427,1,1,1
2018-02-13,Male,Victim,1050543,1,1,1
2018-02-13,Male,Victim,1050773,1,1,1
2018-02-13,Male,Victim,1050813,1,1,1
2018-02-13,Male,Victim,1050822,0,1,1
2018-02-13,Male,Victim,1051062,1,1,1
2018-02-13,Male,Victim,1052297,0,1,1
2018-02-13,Male,Victim,1053434,1,1,1
2018-02-14,Female,Subject-Suspect,1049688,1,1,1
2018-02-14,Female,Subject-Suspect,1049840,1,1,1
2018-02-14,Female,Subject-Suspect,1050346,1,1,1
2018-02-14,Female,Subject-Suspect,1050636,2,2,2
2018-02-14,Female,Subject-Suspect,1050964,1,1,1
2018-02-14,Female,Subject-Suspect,1051300,0,1,1
2018-02-14,Female,Subject-Suspect,1051662,2,2,2
2018-02-14,Female,Subject-Suspect,1055554,1,1,1
2018-02-14,Female,Victim,1049095,1,1,1
2018-02-14,Female,Victim,1049188,0,1,1
2018-02-14,Female,Victim,1049202,2,2,2
2018-02-14,Female,Victim,1049217,12,18,18
2018-02-14,Female,Victim,1049807,1,1,1
2018-02-14,Female,Victim,1049849,1,1,1
2018-02-14,Female,Victim,1050013,0,1,1
2018-02-14,Female,Victim,1050045,0,2,2
2018-02-14,Female,Victim,1050159,0,1,1
2018-02-14,Female,Victim,1050248,1,1,1
2018-02-14,Female,Victim,1050293,1,1,1
2018-02-14,Female,Victim,1050800,0,1,1
2018-02-14,Female,Victim,1051300,0,1,1
2018-02-14,Female,Victim,1051320,1,1,1
2018-02-14,Female,Victim,1056601,1,1,1
2018-02-14,Male,Subject-Suspect,1049095,1,1,1
2018-02-14,Male,Subject-Suspect,1049116,2,2,2
2018-02-14,Male,Subject-Suspect,1049133,1,1,1
2018-02-14,Male,Subject-Suspect,1049157,0,0,3
2018-02-14,Male,Subject-Suspect,1049184,1,1,1
2018-02-14,Male,Subject-Suspect,1049188,1,1,1
2018-02-14,Male,Subject-Suspect,1049217,1,1,1
2018-02-14,Male,Subject-Suspect,1049218,0,1,1
2018-02-14,Male,Subject-Suspect,1049230,1,1,1
2018-02-14,Male,Subject-Suspect,1049252,1,1,1
2018-02-14,Male,Subject-Suspect,1049380,0,0,1
2018-02-14,Male,Subject-Suspect,1049521,0,1,1
2018-02-14,Male,Subject-Suspect,1049545,1,1,1
2018-02-14,Male,Subject-Suspect,1049558,0,0,2
2018-02-14,Male,Subject-Suspect,1049572,1,1,1
2018-02-14,Male,Subject-Suspect,1049584,0,1,1
2018-02-14,Male,Subject-Suspect,1049587,0,1,1
2018-02-14,Male,Subject-Suspect,1049602,0,0,1
2018-02-14,Male,Subject-Suspect,1049607,1,1,1
2018-02-14,Male,Subject-Suspect,1049610,0,0,1
2018-02-14,Male,Subject-Suspect,1049625,0,1,1
2018-02-14,Male,Subject-Suspect,1049675,1,1,1
2018-02-14,Male,Subject-Suspect,1049688,1,1,1
2018-02-14,Male,Subject-Suspect,1049698,1,1,1
2018-02-14,Male,Subject-Suspect,1049789,2,2,2
2018-02-14,Male,Subject-Suspect,1049825,1,1,1
2018-02-14,Male,Subject-Suspect,1049842,1,1,1
2018-02-14,Male,Subject-Suspect,1049849,0,5,5
2018-02-14,Male,Subject-Suspect,1049860,0,1,1
2018-02-14,Male,Subject-Suspect,1049888,1,1,1
2018-02-14,Male,Subject-Suspect,1049923,2,2,2
2018-02-14,Male,Subject-Suspect,1049925,0,2,2
2018-02-14,Male,Subject-Suspect,1049986,0,1,1
2018-02-14,Male,Subject-Suspect,1049989,1,1,1
2018-02-14,Male,Subject-Suspect,1050013,0,2,2
2018-02-14,Male,Subject-Suspect,1050045,2,2,2
2018-02-14,Male,Subject-Suspect,1050053,1,1,1
2018-02-14,Male,Subject-Suspect,1050057,1,1,1
2018-02-14,Male,Subject-Suspect,1050065,0,3,3
2018-02-14,Male,Subject-Suspect,1050135,1,1,1
2018-02-14,Male,Subject-Suspect,1050159,0,1,1
2018-02-14,Male,Subject-Suspect,1050165,1,1,1
2018-02-14,Male,Subject-Suspect,1050243,1,1,1
2018-02-14,Male,Subject-Suspect,1050245,1,1,1
2018-02-14,Male,Subject-Suspect,1050267,1,1,1
2018-02-14,Male,Subject-Suspect,1050286,3,3,3
2018-02-14,Male,Subject-Suspect,1050293,1,2,2
2018-02-14,Male,Subject-Suspect,1050297,1,1,1
2018-02-14,Male,Subject-Suspect,1050304,1,1,1
2018-02-14,Male,Subject-Suspect,1050362,1,2,2
2018-02-14,Male,Subject-Suspect,1050450,1,1,1
2018-02-14,Male,Subject-Suspect,1050467,1,1,1
2018-02-14,Male,Subject-Suspect,1050488,1,1,1
2018-02-14,Male,Subject-Suspect,1050516,1,1,1
2018-02-14,Male,Subject-Suspect,1050524,1,1,1
2018-02-14,Male,Subject-Suspect,1050533,2,2,2
2018-02-14,Male,Subject-Suspect,1050550,1,1,1
2018-02-14,Male,Subject-Suspect,1050582,1,1,1
2018-02-14,Male,Subject-Suspect,1050696,1,1,1
2018-02-14,Male,Subject-Suspect,1050753,1,1,1
2018-02-14,Male,Subject-Suspect,1050779,0,1,1
2018-02-14,Male,Subject-Suspect,1050800,1,1,1
2018-02-14,Male,Subject-Suspect,1050964,1,1,1
2018-02-14,Male,Subject-Suspect,1051135,0,0,3
2018-02-14,Male,Subject-Suspect,1051163,1,1,1
2018-02-14,Male,Subject-Suspect,1051266,0,0,1
2018-02-14,Male,Subject-Suspect,1051286,1,1,1
2018-02-14,Male,Subject-Suspect,1051506,1,1,1
2018-02-14,Male,Subject-Suspect,1051567,4,4,4
2018-02-14,Male,Subject-Suspect,1051572,1,1,1
2018-02-14,Male,Subject-Suspect,1051602,1,1,1
2018-02-14,Male,Subject-Suspect,1051623,1,1,1
2018-02-14,Male,Subject-Suspect,1051866,0,3,3
2018-02-14,Male,Subject-Suspect,1051889,1,1,1
2018-02-14,Male,Subject-Suspect,1052032,1,1,1
2018-02-14,Male,Subject-Suspect,1052781,1,1,1
2018-02-14,Male,Subject-Suspect,1054303,2,3,3
2018-02-14,Male,Subject-Suspect,1055290,1,1,1
2018-02-14,Male,Subject-Suspect,1055554,3,4,4
2018-02-14,Male,Subject-Suspect,1055900,0,2,2
2018-02-14,Male,Subject-Suspect,1055985,0,0,2
2018-02-14,Male,Subject-Suspect,1063158,0,1,1
2018-02-14,Male,Subject-Suspect,1069152,1,1,1
2018-02-14,Male,Victim,1049133,1,1,1
2018-02-14,Male,Victim,1049184,1,1,1
2018-02-14,Male,Victim,1049217,12,16,16
2018-02-14,Male,Victim,1049218,0,1,1
2018-02-14,Male,Victim,1049230,0,1,1
2018-02-14,Male,Victim,1049329,1,1,1
2018-02-14,Male,Victim,1049331,1,1,1
2018-02-14,Male,Victim,1049380,0,0,1
2018-02-14,Male,Victim,1049388,0,0,1
2018-02-14,Male,Victim,1049459,1,1,1
2018-02-14,Male,Victim,1049558,0,1,1
2018-02-14,Male,Victim,1049572,1,1,1
2018-02-14,Male,Victim,1049587,0,1,1
2018-02-14,Male,Victim,1049610,1,1,1
2018-02-14,Male,Victim,1049623,1,1,1
2018-02-14,Male,Victim,1049625,2,2,2
2018-02-14,Male,Victim,1049698,1,1,1
2018-02-14,Male,Victim,1049807,0,1,1
2018-02-14,Male,Victim,1049828,1,1,1
2018-02-14,Male,Victim,1049831,1,1,1
2018-02-14,Male,Victim,1049847,1,1,1
2018-02-14,Male,Victim,1049860,0,1,1
2018-02-14,Male,Victim,1049883,0,0,1
2018-02-14,Male,Victim,1049888,0,1,1
2018-02-14,Male,Victim,1049893,1,1,1
2018-02-14,Male,Victim,1050013,1,2,2
2018-02-14,Male,Victim,1050038,0,1,1
2018-02-14,Male,Victim,1050055,0,1,1
2018-02-14,Male,Victim,1050065,1,1,1
2018-02-14,Male,Victim,1050165,1,1,1
2018-02-14,Male,Victim,1050245,1,1,1
2018-02-14,Male,Victim,1050264,1,1,1
2018-02-14,Male,Victim,1050267,1,1,1
2018-02-14,Male,Victim,1050311,1,1,1
2018-02-14,Male,Victim,1050334,1,1,1
2018-02-14,Male,Victim,1050406,0,0,1
2018-02-14,Male,Victim,1050450,1,1,1
2018-02-14,Male,Victim,1050524,0,1,1
2018-02-14,Male,Victim,1050533,0,1,1
2018-02-14,Male,Victim,1050545,1,2,2
2018-02-14,Male,Victim,1050611,1,1,1
2018-02-14,Male,Victim,1050738,0,2,2
2018-02-14,Male,Victim,1050753,1,1,1
2018-02-14,Male,Victim,1050800,1,1,1
2018-02-14,Male,Victim,1051135,1,1,1
2018-02-14,Male,Victim,1051163,1,1,1
2018-02-14,Male,Victim,1051623,1,1,1
2018-02-14,Male,Victim,1051866,1,2,2
2018-02-14,Male,Victim,1051889,0,0,1
2018-02-14,Male,Victim,1052032,1,1,1
2018-02-14,Male,Victim,1063158,1,1,1
2018-02-14,Male,Victim,1069152,1,1,1
2018-02-15,Female,Subject-Suspect,1050320,1,1,1
2018-02-15,Female,Subject-Suspect,1050460,1,1,1
2018-02-15,Female,Subject-Suspect,1058975,0,0,1
2018-02-15,Female,Subject-Suspect,1064242,1,1,1
2018-02-15,Female,Subject-Suspect,1068791,1,1,1
2018-02-15,Female,Victim,1049934,2,2,2
2018-02-15,Female,Victim,1050050,0,1,1
2018-02-15,Female,Victim,1050162,1,1,1
2018-02-15,Female,Victim,1050365,1,1,1
2018-02-15,Female,Victim,1050492,1,1,1
2018-02-15,Female,Victim,1050768,1,1,1
2018-02-15,Female,Victim,1050791,0,2,2
2018-02-15,Female,Victim,1051188,0,0,1
2018-02-15,Female,Victim,1051193,1,1,1
2018-02-15,Female,Victim,1051196,1,1,1
2018-02-15,Female,Victim,1051577,1,1,1
2018-02-15,Female,Victim,1052009,1,1,1
2018-02-15,Female,Victim,1055541,1,1,1
2018-02-15,Female,Victim,1064242,1,1,1
2018-02-15,Male,Subject-Suspect,1049863,1,1,1
2018-02-15,Male,Subject-Suspect,1049934,1,1,1
2018-02-15,Male,Subject-Suspect,1050001,0,2,2
2018-02-15,Male,Subject-Suspect,1050029,1,1,1
2018-02-15,Male,Subject-Suspect,1050036,1,1,1
2018-02-15,Male,Subject-Suspect,1050050,0,1,1
2018-02-15,Male,Subject-Suspect,1050162,1,1,1
2018-02-15,Male,Subject-Suspect,1050172,1,1,1
2018-02-15,Male,Subject-Suspect,1050253,0,2,2
2018-02-15,Male,Subject-Suspect,1050259,1,1,1
2018-02-15,Male,Subject-Suspect,1050262,1,1,1
2018-02-15,Male,Subject-Suspect,1050323,3,3,3
2018-02-15,Male,Subject-Suspect,1050330,1,1,1
2018-02-15,Male,Subject-Suspect,1050332,1,1,1
2018-02-15,Male,Subject-Suspect,1050355,1,1,1
2018-02-15,Male,Subject-Suspect,1050365,1,1,1
2018-02-15,Male,Subject-Suspect,1050369,0,2,2
2018-02-15,Male,Subject-Suspect,1050394,1,1,1
2018-02-15,Male,Subject-Suspect,1050401,0,1,1
2018-02-15,Male,Subject-Suspect,1050410,1,1,1
2018-02-15,Male,Subject-Suspect,1050412,0,4,4
2018-02-15,Male,Subject-Suspect,1050485,0,1,1
2018-02-15,Male,Subject-Suspect,1050492,1,1,1
2018-02-15,Male,Subject-Suspect,1050514,1,1,1
2018-02-15,Male,Subject-Suspect,1050553,1,1,1
2018-02-15,Male,Subject-Suspect,1050555,1,1,1
2018-02-15,Male,Subject-Suspect,1050567,1,1,1
2018-02-15,Male,Subject-Suspect,1050585,1,1,1
2018-02-15,Male,Subject-Suspect,1050590,1,1,1
2018-02-15,Male,Subject-Suspect,1050592,0,0,1
2018-02-15,Male,Subject-Suspect,1050613,1,1,1
2018-02-15,Male,Subject-Suspect,1050639,1,1,1
2018-02-15,Male,Subject-Suspect,1050661,0,1,1
2018-02-15,Male,Subject-Suspect,1050730,1,1,1
2018-02-15,Male,Subject-Suspect,1050759,1,1,1
2018-02-15,Male,Subject-Suspect,1050768,1,1,1
2018-02-15,Male,Subject-Suspect,1050782,0,0,2
2018-02-15,Male,Subject-Suspect,1050786,1,1,1
2018-02-15,Male,Subject-Suspect,1050806,1,1,1
2018-02-15,Male,Subject-Suspect,1050826,1,1,1
2018-02-15,Male,Subject-Suspect,1050980,1,1,1
2018-02-15,Male,Subject-Suspect,1051102,1,1,1
2018-02-15,Male,Subject-Suspect,1051104,0,0,1
2018-02-15,Male,Subject-Suspect,1051115,1,1,1
2018-02-15,Male,Subject-Suspect,1051129,0,1,1
2018-02-15,Male,Subject-Suspect,1051133,1,1,1
2018-02-15,Male,Subject-Suspect,1051149,1,1,1
2018-02-15,Male,Subject-Suspect,1051173,1,1,1
2018-02-15,Male,Subject-Suspect,1051179,0,1,1
2018-02-15,Male,Subject-Suspect,1051193,0,1,1
2018-02-15,Male,Subject-Suspect,1051196,1,1,1
2018-02-15,Male,Subject-Suspect,1051245,1,1,1
2018-02-15,Male,Subject-Suspect,1051248,1,1,1
2018-02-15,Male,Subject-Suspect,1051253,1,1,1
2018-02-15,Male,Subject-Suspect,1051255,1,1,1
2018-02-15,Male,Subject-Suspect,1051259,0,2,2
2018-02-15,Male,Subject-Suspect,1051270,1,1,1
2018-02-15,Male,Subject-Suspect,1051383,1,1,1
2018-02-15,Male,Subject-Suspect,1051420,3,3,3
2018-02-15,Male,Subject-Suspect,1051428,1,1,1
2018-02-15,Male,Subject-Suspect,1051552,0,0,1
